Subject,Control,Density,Expertise,Intersection_time,P_switch,norm_mean,norm_bestpath,norm_userpath
8,autoergodic,high,expert,31,0,0.069894918612036,0.043726262425024,0.05449592802424
8,autoergodic,high,expert,31,0,0.003704170489039,0.00060611766896,0.001135154170043
8,autoergodic,high,expert,31,0,0.162823569217226,0.0608596992061,0.126909567300722
8,autoergodic,high,expert,31,1,0.002095086380075,0.000677942457351,0.001840517925689
8,autoergodic,high,expert,31,1,0.004678907123817,0.004064862874356,0.001120294806462
8,autoergodic,high,expert,39,0,0.298343890044275,0.109893162690427,0.24674046731561
8,autoergodic,high,expert,39,0,0.094918515748201,0.044471279899369,0.08364788858946
8,autoergodic,high,expert,52,1,1.40620896372519,1.10080200852811,1.10080200852811
8,autoergodic,high,expert,52,0,0.341102521444224,0.287696073968296,0.287696073968296
8,autoergodic,high,expert,52,1,1.31948089936011,1.20185505550313,1.20185505550313
8,autoergodic,high,expert,52,0,0.861882479612065,0.425050223334559,0.425050223334559
8,autoergodic,high,expert,52,0,0.060139517016428,0.000860007487835,0.000860007487835
8,autoergodic,high,expert,52,1,1.29700873981489,0.964665847966381,0.964665847966381
8,autoergodic,high,expert,52,0,0.226300107054366,0.136509660181768,0.136509660181768
8,autoergodic,high,expert,52,1,1.65918904485037,1.57427407130597,1.57427407130597
8,autoergodic,high,expert,60,0,2.4737676270947,0.817246920157113,0.817246920157113
8,autoergodic,high,expert,60,0,0.004574946222113,0.002736208392646,0.002736208392646
8,autoergodic,high,expert,66,0,1.80433512994251,0.972004045758928,0.972004045758928
8,autoergodic,high,expert,66,0,1.30806982803167,0.890436662946429,0.890436662946429
8,autoergodic,high,expert,66,0,1.64255966245289,0.836723400297619,0.836723400297619
8,autoergodic,high,expert,77,0,0.004196852251956,0.000688776179902,0.002774545905898
8,autoergodic,high,expert,77,1,3.11567270579426,1.44938845479123,1.01857673705697
8,autoergodic,high,expert,77,1,2.41871859741649,1.42551325840243,0.832712641875669
8,autoergodic,high,expert,77,0,0.00300497953226,0.001094476229558,0.002121533283159
8,autoergodic,high,expert,86,0,1.92855102202844,0.357842337654791,0.357842337654791
8,autoergodic,high,expert,98,0,2.25416499086555,0.580833582029097,0.621309549424767
8,autoergodic,high,expert,98,0,2.13065050388645,0.053717766639416,0.562006813291203
8,autoergodic,high,expert,98,0,0.719841120362056,0.001294451985801,0.47781336734335
8,autoergodic,high,expert,108,0,1.13817968827514,0.056183913330641,0.056183913330641
8,autoergodic,high,expert,125,0,0.282347901191362,0.114675291281418,0.022566056990099
8,autoergodic,high,expert,125,0,0.160699733144678,0.107679550178715,0.024494658097671
8,autoergodic,high,expert,125,0,1.7581249853477,0.113635572427489,0.997603266979305
8,autoergodic,high,expert,125,0,0.200129831884021,0.175233354297197,0.021618278533288
8,autoergodic,high,expert,131,0,0.076582210787505,0.005867073947735,0.005867073947735
8,autoergodic,high,expert,150,1,0.004390256134622,0.0029296875,0.0029296875
8,autoergodic,high,expert,150,0,1.32384463724978,0.055240885416667,0.055240885416667
8,autoergodic,high,expert,150,0,0.848415178254192,0.037044270833333,0.037044270833333
8,autoergodic,high,expert,150,0,0.065199630058961,0,0
8,autoergodic,high,expert,150,1,0.017570976776725,0.017529296875,0.017529296875
8,autoergodic,high,expert,150,0,0.002221627829262,0,0
8,autoergodic,high,expert,150,0,0.054158624552714,0,0
8,autoergodic,high,expert,150,0,0.002392769318048,0,0
8,autoergodic,high,expert,150,0,0.000861125101393,0,0
8,autoergodic,high,expert,155,1,0.436452996277894,0.391675104210778,0.024717453195938
8,autoergodic,high,expert,179,1,0.744004189837005,0.462738298305224,0.462738298305224
8,autoergodic,high,expert,179,1,0.788056466682569,0.477415015230807,0.477415015230807
8,autoergodic,high,expert,179,1,0.687033782738175,0.459537937185191,0.459537937185191
8,autoergodic,high,expert,179,0,0.062885584973356,0.031905310846589,0.031905310846589
8,autoergodic,high,expert,190,1,0.998208403132685,0.617693855747362,0.232285384362279
8,autoergodic,high,expert,190,0,0.839256587459357,0.173466914024707,0.295518013998094
8,autoergodic,high,expert,198,0,1.48730210208319,0.374911996184236,0.374911996184236
8,autoergodic,high,expert,198,0,5.61259468480079,2.57290417883097,2.57290417883097
8,autoergodic,high,expert,198,0,5.61173596931593,2.56890303314584,2.56890303314584
8,autoergodic,high,expert,198,1,0.412349882937462,0.355917229259183,0.355917229259183
8,autoergodic,high,expert,198,0,0.335428088995097,0.222945736579116,0.222945736579116
8,autoergodic,high,expert,198,1,0.444440413304498,0.41813512509079,0.41813512509079
8,autoergodic,high,expert,207,1,1.14062906924148,0.50498641808772,0.50498641808772
8,autoergodic,high,expert,207,1,1.0479706929572,0.41013541265743,0.41013541265743
8,autoergodic,high,expert,207,1,0.384385020084898,0.228913543676074,0.228913543676074
8,autoergodic,high,expert,207,0,2.35318642844091,1.0696434921113,1.0696434921113
8,autoergodic,high,expert,207,0,2.09822673968198,1.02854386265136,1.02854386265136
8,autoergodic,high,expert,207,1,0.737135154804452,0.411569948390609,0.411569948390609
8,autoergodic,high,expert,220,0,0.258652964369029,0.09022096982157,0.119812194345918
8,autoergodic,high,expert,220,0,3.57742518662081,1.1199174502922,1.12500085855131
8,autoergodic,high,expert,220,1,2.72093995851411,1.66383558060454,1.72240310889298
8,autoergodic,high,expert,220,1,2.98206899594543,1.71365037265323,1.85521712723539
8,autoergodic,high,expert,220,1,0.284736447142275,0.115214360676363,0.054493739388758
8,autoergodic,high,expert,230,0,0.010220063953751,0.000834146210537,0.000834146210537
8,autoergodic,high,expert,230,0,1.98070146052592,0.003761707440908,0.003761707440908
8,autoergodic,high,expert,230,0,1.89933630004694,0.002953409125538,0.002953409125538
8,autoergodic,high,expert,240,1,0.373097290341846,0.049450176030581,0.049450176030581
8,autoergodic,high,expert,240,1,0.009176964194413,0.002682416366657,0.002682416366657
8,autoergodic,high,expert,248,0,1.35603520463402,0.162109375,1.18547349137516
9,directergodic,low,expert,10,1,1.13331544467147,1.08107303204332,0.150905858592006
9,directergodic,low,expert,30,1,0.003989785734929,0.002600400011801,0.002600400011801
9,directergodic,low,expert,39,0,0.47320928712957,0.134308041064724,0.237184645133132
9,directergodic,low,expert,69,0,0.01361037636048,8.56871369484119E-05,0.000253667377257
9,directergodic,low,expert,69,0,0.004488347307782,0.000580669651986,0.001714172731628
9,directergodic,low,expert,69,0,0.006534131781575,0.000333695330159,0.002501381987986
9,directergodic,low,expert,69,0,0.008192331493091,0.001256047311022,0.000971456296968
9,directergodic,low,expert,69,0,0.008798830006818,0.001224255995761,0.000952519236295
9,directergodic,low,expert,69,0,0.007883962730609,0.000823176809112,0.000345318561023
9,directergodic,low,expert,69,0,0.004996035252741,0.002428966336701,0.000644851590244
9,directergodic,low,expert,101,0,1.7541492712346,0.918622116815476,0.618794079968945
9,directergodic,low,expert,101,0,1.20456539181744,0.336360677083333,0.552108443454064
9,directergodic,low,expert,101,0,0.011803004172761,0,0.004219912319953
9,directergodic,low,expert,101,0,0.830292486508971,0.488806733630952,0.213697881642142
9,directergodic,low,expert,101,0,0.442220100526621,0,0.121711235794293
9,directergodic,low,expert,101,0,0.477666148628946,0.170242745535714,0.02286962947443
9,directergodic,low,expert,101,0,0.46535055406377,0.195166015625,0.038515621293421
9,directergodic,low,expert,101,0,0.011011538391956,0,0.004381640205935
9,directergodic,low,expert,101,0,0.00918789501071,0,0.003160017936783
9,directergodic,low,expert,101,0,0.007362430541637,0,0.007280368875409
9,directergodic,low,expert,101,0,0.00872471662646,0,0.007804436868249
9,directergodic,low,expert,101,0,0.012715994332495,0,0.008638021851703
9,directergodic,low,expert,101,0,0.007862465273774,0,0.003150974593926
9,directergodic,low,expert,130,0,0.005161061748176,0.002606700225624,0.002606700225624
9,directergodic,low,expert,130,1,0.753279533059553,0.48133542298575,0.48133542298575
9,directergodic,low,expert,130,0,0.003879524212062,0.001700882494735,0.001700882494735
9,directergodic,low,expert,130,0,0.033563716236445,0.006123512546495,0.006123512546495
9,directergodic,low,expert,130,0,0.002317670482812,5.42497295630273E-05,5.42497295630273E-05
9,directergodic,low,expert,130,0,0.003408794913786,0.001544574945983,0.001544574945983
9,directergodic,low,expert,130,0,0.003430665781897,0.002748824474709,0.002748824474709
9,directergodic,low,expert,130,0,0.004312554068236,0.001396877929371,0.001396877929371
9,directergodic,low,expert,130,0,0.00342436318175,0.001312038352856,0.001312038352856
9,directergodic,low,expert,130,0,0.004316208286429,0.003269365131036,0.003269365131036
9,directergodic,low,expert,135,0,1.73417493523854,0.731424255016104,1.11771137693684
9,directergodic,low,expert,135,1,0.078416033146951,0.069068862678027,0.000766659559986
9,directergodic,low,expert,135,1,0.003284999172297,0.000918260711949,0.002400922067078
9,directergodic,low,expert,158,1,0.375378755924175,0.331947123292842,0.331947123292842
9,directergodic,low,expert,158,0,0.00499672217452,0.001444279356086,0.001444279356086
9,directergodic,low,expert,158,1,1.14508865294622,0.890626485022684,0.890626485022684
9,directergodic,low,expert,158,1,0.283963686261636,0.234242571230154,0.234242571230154
9,directergodic,low,expert,158,0,0.221465164355965,0.133220982616236,0.133220982616236
9,directergodic,low,expert,167,1,0.737592624965416,0.451968208147252,0.451968208147252
9,directergodic,low,expert,176,1,0.332159168930498,0.181250526954016,0.181250526954016
9,directergodic,low,expert,176,1,0.234317160991505,0.066879305781849,0.066879305781849
9,directergodic,low,expert,176,1,0.7332573716268,0.156642212053955,0.156642212053955
9,directergodic,low,expert,176,1,1.90686551694951,1.08578126764576,1.08578126764576
9,directergodic,low,expert,176,0,0.260509141134931,0.059532336603073,0.059532336603073
9,directergodic,low,expert,189,0,2.26315223392296,0.825504385764217,0.825504385764217
9,directergodic,low,expert,189,1,1.57019511838071,0.925093564531579,0.925093564531579
9,directergodic,low,expert,189,0,1.16088426144979,0.33650605411385,0.33650605411385
9,directergodic,low,expert,189,0,0.513846533456322,0.219393767591803,0.219393767591803
9,directergodic,low,expert,202,0,0.017246830404608,0.000812241384987,0.001044848845528
9,directergodic,low,expert,202,0,1.7596355210888,0.373673094499153,1.42479801751549
9,directergodic,low,expert,202,1,2.02403172779848,0.824995082057309,1.12262620079555
9,directergodic,low,expert,216,1,4.15004164162701,3.00208930422942,1.75473322138583
9,directergodic,low,expert,222,0,0.15873372088389,0.076259063028948,0.131450738814164
9,directergodic,low,expert,235,1,1.72193409743937,0.938224751653205,0.699134990480965
9,directergodic,low,expert,235,0,0.793813037833862,0.218039914770583,0.737131015304305
9,directergodic,low,expert,235,1,1.67285426334779,0.965537431505732,0.85086424054931
9,directergodic,low,expert,235,1,1.80707620260202,1.56422287074549,0.456850586614275
9,directergodic,low,expert,243,0,0.223656277539376,0.149932357577185,0.104786855310282
9,directergodic,low,expert,243,1,3.83658520268554,1.87207721163341,1.42404654113432
9,directergodic,low,expert,256,0,1.34795979812493,0.000999042800998,0.712251758036285
9,directergodic,low,expert,256,0,0.004229476451081,0.000314685110859,0.003784130448319
9,directergodic,low,expert,256,0,0.006013660267381,0.000323622071027,0.000882949342602
9,autoergodic,low,expert,3,0,0.005010737177935,0.000930197790631,0.003916780344407
9,autoergodic,low,expert,14,0,0.002344132473159,0.001805603227859,0.000230012594967
9,autoergodic,low,expert,14,0,0.001594393817185,0.001045145886157,9.88734723141593E-05
9,autoergodic,low,expert,30,0,0.003673389091364,0.003026384430413,0.00085587908818
9,autoergodic,low,expert,30,0,0.363527826288673,0.130039904067782,0.204475828015366
9,autoergodic,low,expert,30,0,0.003745779505029,0.001678344481803,0.002302472647402
9,autoergodic,low,expert,30,0,0.004617067784282,0.004068363217251,0.000303744101482
9,autoergodic,low,expert,38,0,0.003720311484743,0.00045233722524,0.00045233722524
9,autoergodic,low,expert,38,0,0.002870812710069,0.002212196279293,0.002212196279293
9,autoergodic,low,expert,38,0,0.001956919622368,0.000444287599235,0.000444287599235
9,autoergodic,low,expert,38,0,0.002778215865525,0.000215752727183,0.000215752727183
9,autoergodic,low,expert,45,1,1.97107089923127,1.1392175617153,0.727547352855478
9,autoergodic,low,expert,45,1,0.231729059165754,0.209347208726898,0.069987870832538
9,autoergodic,low,expert,45,0,0.054469499025824,0.047013028172109,0.027365739993306
9,autoergodic,low,expert,45,0,0.118477254290514,0.100455985075049,0.048937809982625
9,autoergodic,low,expert,45,0,0.00288568871365,0.001615174431431,0.001832420866698
9,autoergodic,low,expert,45,0,0.002207631113745,0.000298379679691,0.000480167695152
9,autoergodic,low,expert,61,0,0.085816274791142,0.05716109435965,0.063630218182692
9,autoergodic,low,expert,61,0,0.044918592575683,0.002499632029938,0.003315334352159
9,autoergodic,low,expert,61,0,0.009956610586153,0.00455258550252,0.005453472329149
9,autoergodic,low,expert,61,1,0.00639865040831,0.004512618045297,0.000939752553369
9,autoergodic,low,expert,61,1,0.170005635719885,0.141927574993327,0.093541994826189
9,autoergodic,low,expert,61,1,0.584355164252631,0.362695809523625,0.377386002516034
9,autoergodic,low,expert,68,1,0.742183992913375,0.671749790483038,0.671749790483038
9,autoergodic,low,expert,74,0,0.252919898520585,0.071318068694712,0.071318068694712
9,autoergodic,low,expert,74,1,0.007760846301058,0.002245336415936,0.002245336415936
9,autoergodic,low,expert,88,0,0.254365628755947,0.040050688244048,0.066590407310817
9,autoergodic,low,expert,88,1,0.374631832140792,0.1226318359375,0.107246960788962
9,autoergodic,low,expert,88,0,0.065643388403145,0,0.013665766496184
9,autoergodic,low,expert,88,0,0.069053715095043,0,0.016376741279243
9,autoergodic,low,expert,88,1,0.195175041874902,0.098690941220238,0.110159335494004
9,autoergodic,low,expert,88,1,1.1290341904091,0.335216703869048,1.02147270943091
9,autoergodic,low,expert,98,1,0.407713212472128,0.332810957822363,0.226252604794043
9,autoergodic,low,expert,98,0,0.001119875623912,4.25660258823318E-05,0.000430182159649
9,autoergodic,low,expert,98,1,0.026426092718096,0.026152534262758,0.001731028028377
9,autoergodic,low,expert,98,1,1.68999784545957,0.786446952582866,1.07163176802687
9,autoergodic,low,expert,98,0,1.65402462226696,0.717291838639023,1.05174566040575
9,autoergodic,low,expert,111,1,0.328697542980198,0.058550072361391,0.058550072361391
9,autoergodic,low,expert,111,1,2.41347153997568,0.799103422610693,0.799103422610693
9,autoergodic,low,expert,111,1,0.320170162947308,0.050343475438316,0.050343475438316
9,autoergodic,low,expert,111,1,0.057733220107702,0.00228919550815,0.00228919550815
9,autoergodic,low,expert,111,1,0.557284138258138,0.252987227244296,0.252987227244296
9,autoergodic,low,expert,120,0,0.00685149295287,0.00529911382061,0.001651004723228
9,autoergodic,low,expert,133,0,0.131738828502433,0.045886283540872,0.042416032846209
9,autoergodic,low,expert,133,1,0.511280505673724,0.451872347910564,0.239203105474281
9,autoergodic,low,expert,133,0,0.893335955236176,0.18619908653238,0.259899910441787
9,autoergodic,low,expert,142,0,0.114767024155283,0.000909128195989,0.01164131655726
9,autoergodic,low,expert,142,0,0.067685017697826,0.002255880848184,0.002285218912202
9,autoergodic,low,expert,142,0,0.079088955075605,0.002867780690864,0.004049869767291
9,autoergodic,low,expert,142,0,0.066906875124558,0.001016901788164,0.001420816144012
9,autoergodic,low,expert,153,0,0.00243291389954,0,0.001684867646474
9,autoergodic,low,expert,153,0,0.000923760046472,0,0.000596578815232
9,autoergodic,low,expert,153,0,0.00144071372137,0,0.000802816336098
9,autoergodic,low,expert,153,0,0.001537801127881,0,0.001525232170481
9,autoergodic,low,expert,153,0,0.002641489970516,0,0.001664555197355
9,autoergodic,low,expert,195,0,0.370928945284514,0.000774413726958,0.000774413726958
9,autoergodic,low,expert,195,1,0.962776671009488,0.196094205291701,0.196094205291701
9,autoergodic,low,expert,195,1,0.672448201912709,0.572758497719394,0.572758497719394
9,autoergodic,low,expert,195,0,1.73528868777883,0.26824533587994,0.26824533587994
9,autoergodic,low,expert,195,0,1.02653564278174,0.16687105612282,0.16687105612282
9,autoergodic,low,expert,195,0,0.287466103949806,0.000254027717897,0.000254027717897
9,autoergodic,low,expert,195,0,0.008264061791836,0.00190055633028,0.00190055633028
9,autoergodic,low,expert,195,0,0.004517048874617,0.002398442106723,0.002398442106723
9,autoergodic,low,expert,195,0,0.004008440236113,0.000809174760509,0.000809174760509
9,autoergodic,low,expert,195,0,0.006887766212734,0.004203275582853,0.004203275582853
9,autoergodic,low,expert,195,0,0.007055464427717,0.000216153443001,0.000216153443001
9,autoergodic,low,expert,213,0,0.435680657262328,0.07342264928276,0.273662625441291
9,autoergodic,low,expert,213,0,0.517810934547799,0.121447413743614,0.227125592127833
9,autoergodic,low,expert,213,0,0.207625726762609,0.104579148252411,0.096444291234246
9,autoergodic,low,expert,213,0,0.49475304677971,0.071892396142265,0.326596303871255
9,autoergodic,low,expert,213,1,1.44572738070374,0.611632109216228,0.718364640682203
9,autoergodic,low,expert,213,0,0.188037172811913,0.073473605975923,0.09964917203235
9,autoergodic,low,expert,213,1,1.5201860817157,0.792330355780107,0.752486250072375
9,autoergodic,low,expert,213,0,0.884825397937346,0.443341793492507,0.465450571869406
9,autoergodic,low,expert,213,1,1.49765361952844,0.645032263553767,0.717661745381339
9,autoergodic,low,expert,213,1,1.54850969238693,0.873787811763359,0.796825168734491
9,autoergodic,low,expert,213,0,1.11221668103007,0.680323679758033,0.5860341555912
9,autoergodic,low,expert,213,0,0.603433466491935,0.381343828539405,0.300309116914518
9,autoergodic,low,expert,213,0,1.18531678543922,0.1810190337331,1.13323107834576
9,autoergodic,low,expert,222,1,4.65952031255527,3,2.25214369649805
9,autoergodic,low,expert,222,0,1.77226659087127,0.558088030133929,1.22325388398041
9,autoergodic,low,expert,222,0,0.188097085559453,0,0.083381433678596
9,autoergodic,low,expert,231,0,0.051439156105956,0,0
9,autoergodic,low,expert,239,0,0.029584041052215,0.002771178893903,0.025122233983629
9,autoergodic,low,expert,239,0,0.387917563442053,0.190232284397072,0.190865556675573
9,autoergodic,low,expert,239,0,1.99533834552725,0.442119732279295,1.32000951855436
9,autoergodic,low,expert,239,0,2.75301410974776,0.357470263577288,1.5898541680889
9,autoergodic,low,expert,239,0,2.67589003411505,0.396115968624739,1.5549498760798
9,autoergodic,low,expert,252,0,4.05544247046951,0.280455878284626,1.6432314982617
9,autoergodic,low,expert,252,0,1.70068391959151,0.503440809792307,0.800887849289592
9,autoergodic,low,expert,252,1,0.309978568723269,0.218368218034227,0.125478211944127
9,autoergodic,low,expert,252,0,1.79207827927527,0.512667703541623,0.647915858970111
9,autoergodic,low,expert,252,0,0.062067751415501,0.00548052372156,0.06175134789023
9,autoergodic,low,expert,252,1,0.003409817734996,0.00260780001853,0.00021025874781
9,autoergodic,low,expert,261,0,0.001049864434319,0.000314640715692,0.000314640715692
9,autoergodic,low,expert,261,0,0.004260797845304,0.001113402801895,0.001113402801895
9,waypoint,high,expert,7,0,0.301885406574653,0.080954668932461,0.045890141059377
9,waypoint,high,expert,7,0,0.00259776630291,0.00023494357872,0.002040654093182
9,waypoint,high,expert,7,1,0.280050648008351,0.185128442131015,0.061070275053707
9,waypoint,high,expert,7,0,0.004523047033595,0.000682367829411,0.003653023024285
9,waypoint,high,expert,7,0,0.003155799029681,0.000923115357133,3.60629789355193E-05
9,waypoint,high,expert,7,1,1.55456866822129,0.988034216276191,0.851378338069303
9,waypoint,high,expert,7,1,1.51491828185853,0.97407815428066,0.807934669126276
9,waypoint,high,expert,14,0,0.003511568190949,0.001618374969742,0.002743644008741
9,waypoint,high,expert,14,0,0.002871732764723,0.000203525030278,0.001679749575984
9,waypoint,high,expert,26,0,0.252530702462505,0.001890988588765,0.00013397232828
9,waypoint,high,expert,26,0,0.252846465584039,0.003872738505738,0.002109215507072
9,waypoint,high,expert,26,0,0.220044055780214,0.00012176741611,0.001744377472598
9,waypoint,high,expert,26,1,0.003272046217072,0.0004526071024,0.000661683590058
9,waypoint,high,expert,26,0,0.001407393496393,0.000142015904815,0.000862024741364
9,waypoint,high,expert,26,0,0.220238269967082,8.27984257347411E-05,0.001063278217379
9,waypoint,high,expert,26,0,0.256296581833497,0.00053302395465,0.001123228479927
9,waypoint,high,expert,53,0,0.46449555504533,0.017561651462721,0.091929047497535
9,waypoint,high,expert,53,0,0.389570884064844,0.033167669390449,0.116777048983609
9,waypoint,high,expert,82,1,1.12474788183328,0.682316735041556,0.682316735041556
9,waypoint,high,expert,82,1,0.691545168304187,0.476235899680656,0.476235899680656
9,waypoint,high,expert,82,1,0.648418324706974,0.455256532630119,0.455256532630119
9,waypoint,high,expert,82,1,0.636072261370406,0.346647673348574,0.346647673348574
9,waypoint,high,expert,142,1,1.34956684311528,0.600462925858577,0.242187454950258
9,waypoint,high,expert,142,1,1.03748955538259,0.788499697002514,0.298151595475453
9,waypoint,high,expert,174,0,0.427010211280154,0.189005533854167,0.189005533854167
9,waypoint,high,expert,174,0,0.004505694673309,0,0
9,waypoint,high,expert,174,0,0.05218206649726,0,0
9,waypoint,high,expert,174,0,0.470694419837532,0.296111188616071,0.296111188616071
9,waypoint,high,expert,194,0,0.003931876291784,0.002949430280385,0.000249379817384
9,waypoint,high,expert,200,0,0.004921431589324,0.003273271504115,0.002951286528285
9,waypoint,high,expert,212,0,0.384353539310828,0.12437531289568,0.089900391071273
9,waypoint,high,expert,220,1,1.26411217107534,0.585567818547488,0.264310806186149
9,waypoint,high,expert,220,0,1.19455544697231,0.514647639173845,0.282773662298622
9,waypoint,high,expert,220,1,1.03692165980719,0.466448535359628,0.401264114256507
9,waypoint,high,expert,233,1,3.12914317692868,0.759681055954931,2.99146115571008
9,waypoint,high,expert,233,1,3.17751291096241,0.831271257004973,2.99493078958863
9,waypoint,high,expert,233,0,0.517691323956504,0.228433061855974,0.186318174526234
9,waypoint,high,expert,233,0,0.496089850675048,0.262105583182588,0.221188459144233
9,waypoint,high,expert,233,0,0.658016426691434,0.233288699946416,0.405797252084815
9,waypoint,high,expert,233,0,0.200616631794446,0.065446581155275,0.128798390659351
9,waypoint,high,expert,233,0,0.136289693546029,0.057440458548806,0.088110906655275
9,waypoint,high,expert,233,0,0.685621695556085,0.093682864979055,0.379134410987896
9,waypoint,high,expert,242,0,0.170494077499771,0,0
9,waypoint,high,expert,242,0,1.79874606498745,0.514462038070436,0.514462038070436
9,waypoint,high,expert,242,0,1.18429259967818,0.321649460565476,0.321649460565476
9,waypoint,high,expert,248,1,1.36535487338843,0.581097299244337,0.581097299244337
9,waypoint,high,expert,248,0,1.25196852233021,0.420072139944391,0.420072139944391
9,waypoint,high,expert,248,0,0.003570994113062,0.00306648871305,0.00306648871305
9,waypoint,high,expert,248,0,0.976181320612477,0.344791530673902,0.344791530673902
9,waypoint,high,expert,248,1,0.042916093547092,0.042914406175146,0.042914406175146
9,waypoint,high,expert,253,1,1.59686030152918,1.14760704565305,1.14760704565305
9,waypoint,high,expert,253,1,1.62259634740196,1.12221639433529,1.12221639433529
9,waypoint,high,expert,253,1,1.08599230149667,0.811189708451947,0.811189708451947
9,waypoint,high,expert,269,1,0.482042509862114,0.364145068587398,0.364145068587398
9,waypoint,high,expert,269,1,1.50938825241585,1.24565680900475,1.24565680900475
9,waypoint,high,expert,269,0,0.410181297635985,0.175433226024439,0.175433226024439
9,waypoint,high,expert,269,1,0.885289521765941,0.425262485229709,0.425262485229709
9,waypoint,high,expert,269,1,0.805841247714299,0.311667170083024,0.311667170083024
9,waypoint,high,expert,269,1,0.543638167686248,0.373452056234622,0.373452056234622
9,waypoint,high,expert,269,1,0.833680473019843,0.304557751452975,0.304557751452975
9,waypoint,high,expert,269,0,0.230220814610298,0.002758437171729,0.002758437171729
9,directergodic,high,expert,7,0,0.001352230343763,0.001057502629427,0.000132341329495
9,directergodic,high,expert,7,0,0.045235005658634,0.000237345121739,0.001361880784133
9,directergodic,high,expert,7,1,0.120126936306367,0.12007059542983,0.000729199199576
9,directergodic,high,expert,17,0,0.001371305327263,0.000481400224952,0.000481400224952
9,directergodic,high,expert,17,0,0.00318213177981,0.002897691288271,0.002897691288271
9,directergodic,high,expert,17,0,0.003216804627716,0.001699661952486,0.001699661952486
9,directergodic,high,expert,17,0,0.001823246060031,0.001357186552461,0.001357186552461
9,directergodic,high,expert,17,0,1.02381413668213,0.003309385894622,0.003309385894622
9,directergodic,high,expert,17,0,0.004854218177626,0.00059812636786,0.00059812636786
9,directergodic,high,expert,17,0,0.994469120269558,0.001874388725698,0.001874388725698
9,directergodic,high,expert,28,1,0.79766604803123,0.478257525125509,0.526938227566205
9,directergodic,high,expert,28,0,0.082456377223398,0.020188074250251,0.079879263182512
9,directergodic,high,expert,28,1,0.818021491999766,0.431842132940278,0.468349099144409
9,directergodic,high,expert,28,0,0.162212037756755,0.045074835781158,0.148859229530649
9,directergodic,high,expert,51,0,0.252570988376613,0.001238581083298,0.001238581083298
9,directergodic,high,expert,51,0,1.31892505879238,0.067655350571023,0.067655350571023
9,directergodic,high,expert,60,0,0.24218276595231,0.000264637563298,0.089953050233173
9,directergodic,high,expert,60,0,0.009414460672445,0.000768566369946,0.00522080773474
9,directergodic,high,expert,60,0,0.007204152010558,0.000963884070467,0.006086481781756
9,directergodic,high,expert,60,0,0.095593654356857,0.057302056664819,0.006597187097365
9,directergodic,high,expert,60,1,1.01522191111645,0.812322898416578,0.446549804326897
9,directergodic,high,expert,60,1,0.868473483512165,0.639517221817578,0.443502752495595
9,directergodic,high,expert,70,0,1.42663613997468,0.743454402806603,0.743454402806603
9,directergodic,high,expert,70,0,0.003861250671227,0.002463759783489,0.002463759783489
9,directergodic,high,expert,70,1,1.74537784000443,0.896204905240979,0.896204905240979
9,directergodic,high,expert,70,0,1.71395013451549,0.884706103500656,0.884706103500656
9,directergodic,high,expert,70,0,0.007583236781629,0.00196110233282,0.00196110233282
9,directergodic,high,expert,70,0,1.14178024338609,0.524550024746993,0.524550024746993
9,directergodic,high,expert,86,0,0.003630511300455,0.003360204025205,0.003360204025205
9,directergodic,high,expert,86,0,0.004359464556839,0.00097799682984,0.00097799682984
9,directergodic,high,expert,115,0,0.004702688531961,0.003430059158895,0.003430059158895
9,directergodic,high,expert,115,0,0.027337110327939,0.023946388321418,0.023946388321418
9,directergodic,high,expert,115,0,0.01916256585301,0.00104719438662,0.00104719438662
9,directergodic,high,expert,127,1,0.077654567175216,0.05784108952571,0.051748466850317
9,directergodic,high,expert,127,0,0.025141877422328,0.012329919778352,0.021897925500062
9,directergodic,high,expert,139,0,0.100146967290875,0.078453563939887,0.024666343800982
9,directergodic,high,expert,139,0,0.09090155126656,0.050707510233586,0.021402532950318
9,directergodic,high,expert,139,0,0.08569704227224,0.068851890511521,0.001043331608279
9,directergodic,high,expert,139,0,0.083372030695718,0.059378036578527,2.89204966232373E-05
9,directergodic,high,expert,152,1,0.055886515038466,0.026764651205684,0.00354538965247
9,directergodic,high,expert,177,0,1.82453593844129,0.502084547577832,0.502084547577832
9,directergodic,high,expert,177,0,0.673367606906138,0.255177326222792,0.255177326222792
9,directergodic,high,expert,177,0,1.81179132158344,0.54959121133267,0.54959121133267
9,directergodic,high,expert,177,0,0.497330962572387,0.133538573404357,0.133538573404357
9,directergodic,high,expert,177,0,0.338016564262304,0.002940137547819,0.002940137547819
9,directergodic,high,expert,177,0,0.041161242505144,0.001865548073447,0.001865548073447
9,directergodic,high,expert,177,0,0.022350912135899,0.001331853449449,0.001331853449449
9,directergodic,high,expert,183,1,0.026190699983408,0.021142578125,0.006086782309249
9,directergodic,high,expert,197,0,0.003624835176827,0.001851527733915,0.001851527733915
9,directergodic,high,expert,197,0,0.006158540544046,0.000818784989388,0.000818784989388
9,directergodic,high,expert,197,0,0.096635983686009,0.059376634684357,0.059376634684357
9,directergodic,high,expert,197,0,0.822791328456923,0.111766741591503,0.111766741591503
9,directergodic,high,expert,197,0,0.646863476091813,0.140199227795735,0.140199227795735
9,directergodic,high,expert,197,0,0.773956630214234,0.09410937998256,0.09410937998256
